date,tournament,player1,player2,sets1,sets2,score,odd1,odd2
2025-05-21,Monastir 36 ITF,Cabio A.,Bernovich V.,2,0,6-2 6-1,1.54,2.35
2025-05-21,Monastir 36 ITF,Noel C.,Serban I.,2,0,6-3 6-3,2.42,1.49
2025-05-21,Monastir 36 ITF,Sramkova T.,Shaikh H.,2,1,65-7 7-5 6-2,3.58,1.25
2025-05-21,Monastir 36 ITF,Dunne K.,Tabunshchyk A.,2,0,7-62 6-1,1.06,7.26
2025-05-21,Monastir 36 ITF,Dudeney A.,Droguet A.,2,0,7-68 6-4,1.62,2.17
2025-05-21,Trelew 2 ITF,Castillo E.,Ayala L.,2,1,6-4 2-6 6-2,1.93,1.78
2025-05-21,Trelew 2 ITF,Bosio V. (2),Maruca M.,2,0,6-0 6-1,1.03,9.22
2025-05-21,Trelew 2 ITF,Capurro Taborda M. (4),Trigosso N.,2,0,6-2 6-1,1.03,9.67
2025-05-21,Trelew 2 ITF,Moyano L.,Rabin S.,2,0,6-0 6-3,1.05,8.34
2025-05-21,Trelew 2 ITF,Rodero C.,Di Genova C.,2,1,5-7 6-1 6-1,2.24,1.58
2025-05-21,Trelew 2 ITF,McNeil C. (7),Eduarda Lages M.,2,0,6-1 6-4,1.04,8.85
2025-05-21,Trelew 2 ITF,Ccuno R. (5),Ibiraba Melleiro Junior C.,2,0,6-2 6-3,1.05,8.32
2025-05-21,Trelew 2 ITF,Romero C. (3),Troiano C.,2,0,7-61 6-4,1.60,2.18
2025-05-21,Tsaghkadzor 2 ITF,Yuneva A.,Baburyan T.,2,0,6-1 6-1,1.01,15.67
2025-05-21,Tsaghkadzor 2 ITF,Yushchenko V. (4),Sadiq S.,2,0,6-0 6-0,1.03,9.68
2025-05-21,Tsaghkadzor 2 ITF,Horvit M. (8),Terentyeva A.,2,0,7-5 7-63,,
2025-05-21,Tsaghkadzor 2 ITF,Tkachenko A.,Koreshkova D.,2,0,6-2 6-0,2.23,1.59
2025-05-21,Tsaghkadzor 2 ITF,Shapatava S. (1),Maslenkova M.,2,0,6-1 6-1,1.04,8.98
2025-05-21,Tsaghkadzor 2 ITF,Nepliy E. (5),Pathania V.,2,0,6-1 6-1,1.04,8.70
2025-05-21,Tsaghkadzor 2 ITF,Shadchneva D.,Kharlanova D.,2,0,7-63 6-4,1.19,4.33
2025-05-21,Tsaghkadzor 2 ITF,Teso K.,Boyden M.,2,1,3-6 6-2 6-2,2.15,1.64
2025-05-21,UTR Pro Match Series,Bruno A.,Cerda P.,2,0,6-2 6-4,1.34,2.90
2025-05-21,UTR Pro Match Series,Heuser M.,Madatali S.,2,0,6-2 6-2,,
2025-05-21,UTR Pro Match Series,Dunac E.,Souhrada S.,2,0,7-5 7-611,1.34,2.90
2025-05-21,Estepona ITF,Karunaratne A.,Sawant M. (4),2,1,3-6 6-1 6-0,2.31,4.99
2025-05-21,French Open,Sobolieva A.,Belgraver J.,2,0,6-3 6-4,1.57,2.33
2025-05-21,French Open,Selekhmeteva O.,Ruzic A. (14),2,0,6-3 6-3,2.05,1.73
2025-05-21,French Open,Radivojevic L.,Costoulas S.,2,1,6-1 3-6 7-69,1.77,2.00
2025-05-21,French Open,Bejlek S.,Shibahara E. (31),2,1,7-5 2-6 7-610,1.49,2.54
2025-05-21,French Open,Stojanovic N.,Rouvroy M.,2,1,3-6 7-5 7-5,1.35,3.10
2025-05-21,French Open,Masarova R. (10),Branstine C.,2,0,6-0 6-3,1.22,4.17
2025-05-21,French Open,Korpatsch T.,Stakusic M. (24),2,0,6-2 6-1,1.83,1.92
2025-05-21,French Open,Monnet C.,Ferro F.,2,0,7-5 6-2,2.19,1.65
2025-05-21,French Open,Dmitruk K.,Inglis M.,2,0,7-5 6-3,1.73,2.05
2025-05-21,French Open,Lepchenko V. (16),Fett J.,2,1,1-6 6-4 6-3,2.12,1.69
2025-05-21,French Open,Hibino N.,Andreescu B. (17),2,1,2-6 7-65 6-4,14.11,1.02
2025-05-21,French Open,Seidel E. (12),Udvardy P.,2,1,3-6 6-2 6-3,2.47,1.51
2025-05-21,Orlando 6 ITF,Loudili S.,Bergler O. (1),2,1,2-6 7-66 10-3,5.67,1.11
2025-05-21,Orlando 6 ITF,Snells J. (4),Cline D. (15),2,0,6-0 6-1,1.07,6.67
2025-05-21,Orlando 6 ITF,Martinez V. (8),Juravliova E. (10),2,0,6-4 6-2,1.58,2.20
2025-05-21,Orlando 6 ITF,Grover S.,McGinnis A.,2,1,6-4 2-6 10-2,1.47,2.40
2025-05-22,Strasbourg,Collins D.,Kalinskaya A.,1,0,,1.52,2.51
2025-05-22,Strasbourg,Samsonova L. (8),Badosa P. (3),2,1,6-4 3-6 6-4,2.12,1.71
2025-05-22,Strasbourg,Haddad Maia B. (9),Navarro E. (2),2,1,3-6 7-63 6-2,3.22,1.34
2025-05-22,Strasbourg,Rybakina E. (4),Linette M.,2,0,7-5 6-3,1.23,4.16
2025-05-22,Rabat,Cristian J.,Sevastova A.,2,0,6-3 6-4,1.58,2.35
2025-05-22,Rabat,Osorio C. (2),Mateas M.,2,0,6-3 6-1,1.10,6.78
2025-05-22,Rabat,Joint M.,Li A. (4),2,0,6-2 6-1,1.75,2.05
2025-05-22,Rabat,Tomljanovic A.,Bouzas Maneiro J. (10),2,0,6-1 6-3,2.32,1.60
2025-05-22,Kursumlijska Banja 5 ITF,Kostovic T.,Glushkova D.,2,1,0-6 6-1 6-3,1.27,3.43
2025-05-22,Kursumlijska Banja 5 ITF,Charaeva A. (3),Ibragimova A.,2,0,6-3 6-2,1.36,2.95
2025-05-22,Kursumlijska Banja 5 ITF,McNally C. (5),Ristic M.,2,1,63-7 6-2 6-1,1.22,3.68
2025-05-22,Kursumlijska Banja 5 ITF,Bara I. (2),Prisacariu A.,2,1,5-7 6-3 6-3,1.32,2.85
2025-05-22,Kursumlijska Banja 5 ITF,Kulambayeva Z. (7),Aksu A.,2,1,6-2 3-6 6-2,2.23,1.56
2025-05-22,Kursumlijska Banja 5 ITF,Karatancheva L. (8),Hatouka Y.,2,0,6-2 6-3,1.31,3.17
2025-05-22,Kursumlijska Banja 5 ITF,Curmi F.,Gao X. (1),2,0,6-2 6-4,2.36,1.52
2025-05-22,Kursumlijska Banja 5 ITF,Siskova A.,Gjorcheska L. (6),2,0,6-2 7-62,1.53,2.25
2025-05-22,Pelham ITF,Hu V. (6),Colling S.,2,0,6-2 7-5,1.26,3.54
2025-05-22,Pelham ITF,Ma L. (7),Giavara H.,2,0,6-2 6-1,1.34,3.04
2025-05-22,Pelham ITF,Sahdiieva A.,Brengle M.,2,0,6-3 6-2,3.40,1.28
2025-05-22,Pelham ITF,Lee G.,Sanchez A. (3),2,1,6-1 4-6 6-1,1.81,1.90
2025-05-22,Pelham ITF,Herrero Linana A.,Rogers A. (2),2,0,6-3 7-65,1.61,2.31
2025-05-22,Pelham ITF,Anderson R. (8),Kinard T.,2,0,6-2 6-0,1.08,6.70
2025-05-22,Pelham ITF,Hule P. (5),Ercan M.,2,1,6-3 1-6 6-1,1.48,2.49
2025-05-22,Pelham ITF,Okalova M.,Day K.,2,1,6-4 3-6 6-2,2.51,1.47
2025-05-22,Portoroz ITF,Ce G.,Zantedeschi A.,2,1,3-6 6-1 6-2,1.83,1.83
2025-05-22,Portoroz ITF,Hruncakova V. (1),Portillo Ramirez M.,2,0,6-1 7-63,1.34,3.04
2025-05-22,Portoroz ITF,Buyukakcay C.,Oz I.,2,1,64-7 6-0 6-1,3.28,1.30
2025-05-22,Portoroz ITF,Oliynykova O. (8),Paszek T.,2,0,6-1 6-2,1.18,4.40
2025-05-22,Portoroz ITF,Rinaldo Persson K.,Gorgodze E.,2,0,7-5 6-4,2.27,1.56
2025-05-22,Portoroz ITF,Toth A.,In-Albon Y.,2,0,6-1 6-2,1.40,2.58
2025-05-22,Portoroz ITF,Ce G.,Yaneva E.,2,1,6-4 3-6 7-5,2.09,1.65
2025-05-22,Portoroz ITF,Ortenzi J. (3),Fourlis J.,2,1,3-6 6-2 6-2,1.92,1.80
2025-05-22,Portoroz ITF,Werner C.,Rame A.,2,0,6-4 6-1,1.77,1.92
2025-05-22,Andong ITF,Ma Y. (2),Lee G.,2,0,6-1 6-2,1.28,3.32
2025-05-22,Andong ITF,Matsuda M.,Yamazaki I.,2,0,6-2 6-0,1.67,2.08
2025-05-22,Andong ITF,Back D. (6),Koshiishi A.,2,0,6-0 6-3,1.46,2.56
2025-05-22,Andong ITF,Lee Y.,Ku Y.,2,0,7-67 7-5,4.25,1.19
2025-05-22,Andong ITF,You X.,Jeong B.,2,0,6-3 6-2,1.14,5.00
2025-05-22,Andong ITF,Shimizu E.,Kim Y.,2,0,6-3 6-3,1.07,7.17
2025-05-22,Andong ITF,Park S. (5),Saigo R.,2,0,6-4 6-2,1.49,2.46
2025-05-22,Andong ITF,Tjen J.,Chaudhari V.,2,0,6-2 6-0,1.45,2.60
2025-05-22,Bol 2 ITF,Helgo M.,Lodikova D. (7),2,0,6-2 7-65,1.50,2.38
2025-05-22,Bol 2 ITF,Craciun G. (6),Monnot A.,2,1,6-4 5-7 6-3,1.69,2.04
2025-05-22,Bol 2 ITF,Lukas T. (2),Rodriguez V.,2,0,6-2 6-3,1.24,3.69
2025-05-22,Bol 2 ITF,Gasanova A. (3),Basiletti N.,2,1,0-6 6-3 6-4,1.27,3.17
2025-05-22,Bol 2 ITF,Lahey A.,Cortez Llorca L. (4),2,1,3-6 6-4 6-2,1.79,2.45
2025-05-22,Bol 2 ITF,Falkowska W.,Geerlings A.,2,0,6-1 7-61,2.69,1.41
2025-05-22,Bol 2 ITF,Pedone G. (1),Diaz Adrover C.,2,0,6-1 7-5,1.66,2.08
2025-05-22,Bol 2 ITF,Hobgarski K. (5),Adams J.,2,0,6-2 6-1,1.19,4.12
2025-05-22,Orlando 6 ITF,Ekstrand M. (6),Nguyen A.,2,1,6-1 4-6 6-1,1.42,2.69
2025-05-22,Orlando 6 ITF,Bhatia R. (3),Loudili S.,2,0,6-1 6-0,1.07,6.71
2025-05-22,Orlando 6 ITF,Payne B.,Jones M. (4),2,0,6-2 6-1,4.02,1.20
2025-05-22,Orlando 6 ITF,Scott K. (2),Reed L.,2,0,6-1 6-0,1.23,3.70
2025-05-22,Orlando 6 ITF,Zamarripa A.,Martinez V.,2,0,6-4 6-2,1.10,5.92
2025-05-22,Orlando 6 ITF,Snells J.,Zamarripa M.,2,1,1-6 6-4 7-5,2.91,1.36
2025-05-22,Orlando 6 ITF,Duerst J. (1),Price G.,1,0,6-0 1-1,1.27,3.35
2025-05-22,Orlando 6 ITF,Plekhanova D. (5),Jauffret C.,2,1,6-3 4-6 6-2,1.63,2.10
2025-05-22,Santo Domingo 3 ITF,Papamichail D. (1),Grubor A. (15),2,1,7-5 5-7 7-5,1.10,5.99
2025-05-22,Santo Domingo 3 ITF,Allen V.,Topalova G. (2),2,0,6-2 6-2,3.09,1.32
2025-05-22,Santo Domingo 3 ITF,Van De Peer V. (12),Pawlikowska Z. (6),2,0,6-4 7-5,2.28,1.55
2025-05-22,Santo Domingo 3 ITF,Pace F. (10),Zanolini C. (5),2,1,7-5 2-6 6-3,1.59,2.21
2025-05-22,Santo Domingo 3 ITF,Jokic K. (9),Zeballos N. (8),2,0,6-3 6-3,1.31,3.12
2025-05-22,Santo Domingo 3 ITF,Pedretti T. (7),Mettraux M. (11),1,0,6-0 3-0,1.20,4.04
2025-05-22,Santo Domingo 3 ITF,Arakawa H. (4),Lacasse R.,2,0,7-63 6-1,1.28,3.36
2025-05-22,Santo Domingo 3 ITF,Tona M. (3),Dols S. (13),2,0,7-65 6-3,1.59,2.22
2025-05-22,UTR Pro Tennis Series 5,Mihaylova G.,Dzimovic S.,2,0,6-2 6-2,,
2025-05-22,UTR Pro Tennis Series 5,Spasova B.,Molchanova O.,2,0,6-3 6-3,1.08,6.17
2025-05-22,UTR Pro Tennis Series 5,Molnar K.,Damaskova K.,2,1,6-4 63-7 6-3,1.23,3.58
2025-05-22,UTR Pro Tennis Series 5,Kulikova A.,Jelínková A.,2,1,4-6 6-3 6-4,1.06,6.50
2025-05-22,UTR Pro Tennis Series 5,Czajka A.,Aranda Arcas L.,2,1,6-3 0-6 6-3,2.43,1.47
2025-05-22,UTR Pro Tennis Series 5,Karatancheva A.,Velikova D.,2,0,6-4 6-1,,
2025-05-22,UTR Pro Tennis Series 5,Pire F.,Sarcev M.,2,0,6-3 6-4,,
2025-05-22,UTR Pro Tennis Series 5,Perhacova T.,Nanova G.,2,0,6-4 6-0,1.25,3.45
2025-05-22,UTR Pro Tennis Series 5,Bak Szabo N.,Dunda K.,2,0,7-61 6-2,,
2025-05-22,UTR Pro Tennis Series 5,Toneva E.,Mateva A.,2,0,6-1 6-1,,
2025-05-22,UTR Pro Tennis Series 5,Grammatikopoulou V.,Jantacova E.,2,0,6-0 6-1,1.04,8.50
2025-05-22,UTR Pro Tennis Series 5,Lukesova N.,Damaskova K.,2,1,6-3 2-6 6-4,3.58,1.23
2025-05-22,UTR Pro Tennis Series 5,Chramcova V.,Iancu A.,2,1,6-1 5-7 6-1,1.66,2.03
2025-05-22,UTR Pro Tennis Series 5,Kostova A.,Radulova Y.,2,0,6-4 6-2,,
2025-05-22,Estepona ITF,Gillan A.,Cabaj Awad J. (2),2,1,5-7 6-4 6-3,1.39,2.76
2025-05-22,Estepona ITF,Burdina E.,Herrmann S. (8),2,0,6-3 6-1,1.35,2.97
2025-05-22,Estepona ITF,Stoiber R. (6),Blake A.,2,0,6-3 6-1,2.44,1.49
2025-05-22,Estepona ITF,Karunaratne A.,Oliver Sanchez M.,2,0,6-4 7-5,1.37,2.86
2025-05-22,Estepona ITF,Bouzo Zanotti N.,Morvayova V. (5),2,1,6-3 1-6 6-1,3.53,1.26
2025-05-22,Estepona ITF,Vlasselaer C. (3),Adeshina E.,2,0,6-1 6-1,1.66,2.10
2025-05-22,Estepona ITF,Wobker I.,De Zeeuw J.,2,1,1-6 6-2 6-2,1.82,1.85
2025-05-22,Estepona ITF,Weckerle M.,Martinez Vaquero M.,2,0,6-2 7-5,1.45,2.55
2025-05-22,Fukui ITF,Noguchi S.,Deng T.,2,0,7-5 6-3,1.20,4.12
2025-05-22,Fukui ITF,Miyamoto A. (6),Kanemaki C.,2,0,6-2 6-4,1.13,5.03
2025-05-22,Fukui ITF,Kinoshita H. (2),Sato H.,2,0,7-5 6-3,1.07,7.17
2025-05-22,Fukui ITF,Tsujioka S.,Lee C. (1),1,0,2-6 1-4,7.37,1.06
2025-05-22,Fukui ITF,Nishino N.,Kosaka R.,2,0,6-1 6-1,1.63,2.15
2025-05-22,Fukui ITF,Koyama H.,Uemura M.,2,0,6-2 6-2,3.06,1.33
2025-05-22,Fukui ITF,Mushika M. (4),Kim Y.,2,0,6-2 6-3,1.30,3.28
2025-05-22,Fukui ITF,Kobayashi H. (3),Chikaraishi Y.,2,1,6-3 2-6 6-4,1.36,2.91
2025-05-22,Maanshan 4 ITF,Nugroho P. (1),Yodpetch K.,2,0,6-2 6-1,1.10,5.94
2025-05-22,Maanshan 4 ITF,Jialin T.,Zhu A. (4),2,1,6-2 3-6 6-1,2.08,1.67
2025-05-22,Maanshan 4 ITF,Plipuech P. (7),Leong S.,2,0,6-2 6-4,1.50,2.41
2025-05-22,Maanshan 4 ITF,Liu F. (2),Han J.,2,1,3-6 6-0 6-3,1.54,2.32
2025-05-22,Maanshan 4 ITF,Wang J.,Wang J. (5),2,0,6-3 6-2,2.16,1.60
2025-05-22,Maanshan 4 ITF,Yang Y. (3),Kenzhibayeva S.,2,0,6-1 6-0,1.19,4.29
2025-05-22,Maanshan 4 ITF,Guo M. (6),Ha S.,2,0,6-2 7-5,1.07,6.84
2025-05-22,Maanshan 4 ITF,Zhang J.,Huang Y.,2,0,7-65 6-4,1.94,1.74
2025-05-22,Monastir 36 ITF,Navarro Oliva M.,Reguer A. (4),2,0,6-2 6-2,2.01,1.71
2025-05-22,Monastir 36 ITF,Penickova K.,Villet M. (6),2,0,6-3 6-2,1.16,4.61
2025-05-22,Monastir 36 ITF,Penickova A.,McDonald E. (1),2,0,6-3 6-2,2.06,1.68
2025-05-22,Monastir 36 ITF,Dunne K.,Paukstyte P. (7),2,1,2-6 6-4 6-1,1.55,2.29
2025-05-22,Monastir 36 ITF,Sramkova T.,Luciano L.,2,0,6-2 6-2,5.41,1.12
2025-05-22,Monastir 36 ITF,Khayrutdinova E.,Dudeney A.,2,1,1-6 6-4 6-1,1.40,2.76
2025-05-22,Monastir 36 ITF,Noel C.,Alhussein Abdel Aziz L. (2),2,1,4-6 6-3 6-2,2.76,1.40
2025-05-22,Monastir 36 ITF,Bhunu V.,Cabio A.,2,0,6-2 6-2,1.19,4.33
2025-05-22,Trelew 2 ITF,Bosio V. (2),Moyano L.,2,0,6-0 6-4,1.20,4.01
2025-05-22,Trelew 2 ITF,Romero C. (3),Rodero C.,2,0,6-1 6-0,1.28,3.48
2025-05-22,Trelew 2 ITF,Ccuno R. (5),Castillo E.,2,0,6-3 6-3,1.34,3.00
2025-05-22,Trelew 2 ITF,McNeil C. (7),Da Cruz Mendonca S.,2,0,6-2 6-1,1.07,7.35
2025-05-22,Trelew 2 ITF,Capurro Taborda M. (4),Vidal L.,2,0,6-4 6-0,1.09,6.10
2025-05-22,Trelew 2 ITF,Labrana F. (1),Lopez P.,2,0,6-1 6-0,1.10,5.93
2025-05-22,Trelew 2 ITF,Markus C. (6),Marchesini M.,2,0,6-1 6-0,1.17,4.50
2025-05-22,Trelew 2 ITF,Vergara Rivera A. (8),Sousa Salazar N.,2,0,6-3 7-5,1.18,4.28
2025-05-22,Tsaghkadzor 2 ITF,Yushchenko V. (4),Ksandinov S.,2,0,6-1 6-1,1.05,7.31
2025-05-22,Tsaghkadzor 2 ITF,Tkachenko A.,Shapatava S. (1),1,0,,9.63,1.04
2025-05-22,Tsaghkadzor 2 ITF,Dapkute I.,Yuneva A.,2,0,6-1 6-4,1.11,5.54
2025-05-22,Tsaghkadzor 2 ITF,Nepliy E. (5),Shadchneva D.,2,0,6-2 6-1,1.61,2.19
2025-05-22,Tsaghkadzor 2 ITF,Teso K.,Belyaeva D.,2,1,0-6 6-2 6-3,2.86,1.37
2025-05-22,Tsaghkadzor 2 ITF,Kroitor K. (6),Bataikina K.,2,1,3-6 6-4 6-1,1.18,4.33
2025-05-22,Tsaghkadzor 2 ITF,Vogt M. (3),Teso N.,1,0,4-0,1.01,12.00
2025-05-22,Tsaghkadzor 2 ITF,Horvit M. (8),Kharchenko A.,2,0,6-1 6-3,1.10,6.12
2025-05-22,UTR Pro Match Series,Gonzalez K.,Ludwig M.,2,0,7-5 6-3,,
2025-05-22,UTR Pro Match Series,Matsuno A.,Singeorzan J.,2,0,6-2 6-2,,
2025-05-22,UTR Pro Match Series,Bencheikh L.,Goetz T.,2,0,6-1 6-3,1.38,2.68
2025-05-22,UTR Pro Match Series,Cerda P.,Seccia R.,2,0,6-4 7-62,1.64,2.07
2025-05-22,UTR Pro Match Series,Heuser M.,Souhrada S.,2,0,6-1 6-2,1.02,9.17
2025-05-22,UTR Pro Match Series,Kovalcik J.,Madatali S.,2,0,6-3 6-0,,
2025-05-22,UTR Pro Match Series,Bencheikh L.,Seccia R.,2,0,6-1 6-2,1.02,8.67
2025-05-22,French Open,Monnet C.,Dmitruk K.,2,0,6-4 6-4,1.69,2.10
2025-05-22,French Open,Valentova T.,Galfi D. (2),2,0,6-4 6-1,2.00,1.76
2025-05-22,French Open,Korpatsch T.,Masarova R. (10),2,0,6-2 7-62,3.05,1.36
2025-05-22,French Open,Stojanovic N.,Lepchenko V. (16),2,1,4-6 6-1 7-5,1.67,2.14
2025-05-22,French Open,Garland J.,Marcinko P.,2,0,6-3 6-4,2.48,1.52
2025-05-22,French Open,Friedsam A.,Errani S.,2,1,1-6 6-0 7-67,1.56,2.37
2025-05-22,French Open,Selekhmeteva O.,Radivojevic L.,2,1,6-4 2-6 6-4,1.46,2.65
2025-05-22,French Open,Waltert S.,Zhang S. (30),2,0,6-4 6-3,1.47,2.61
2025-05-22,French Open,Hibino N.,Seidel E. (12),2,1,2-6 7-5 6-4,2.64,1.45
2025-05-22,French Open,Erjavec V.,Brancaccio N.,2,0,7-65 6-1,1.72,2.08
2025-05-22,French Open,Bulgaru M.,Tig P.,2,1,6-4 4-6 7-5,2.01,1.75
2025-05-22,French Open,Saville D. (26),Mpetshi Perricard D.,2,0,6-2 6-1,1.08,7.67
2025-05-22,French Open,Stefanini L.,Sasnovich A. (3),2,1,6-1 1-6 6-3,3.80,1.24
2025-05-22,French Open,Riera J.,Gibson T. (23),2,0,6-4 6-1,1.28,3.61
2025-05-22,French Open,Jones F. (22),Hontama M.,2,1,2-6 6-3 6-4,1.15,5.33
2025-05-22,French Open,Starodubtseva Y. (1),Zidansek T.,2,1,3-6 6-2 6-3,1.67,2.13
2025-05-22,French Open,Townsend T. (6),Chang H.,2,1,4-6 6-3 7-5,1.19,4.50
2025-05-22,French Open,Carle M. (18),Kawa K.,2,1,4-6 6-4 6-2,1.40,2.86
2025-05-22,French Open,Sierra S. (9),Snigur D.,2,0,6-2 6-2,1.36,3.07
2025-05-22,French Open,Klimovicova L.,Sawangkaew M. (5),2,0,6-2 6-3,1.77,2.00
2025-05-22,French Open,Juvan K.,Chwalinska M. (20),2,1,6-3 4-6 6-2,1.58,2.31
2025-05-22,French Open,Mboko V.,Von Deichmann K.,2,0,6-3 6-2,1.10,6.86
2025-05-22,French Open,Mikulskyte J.,Koevermans A.,2,0,7-63 6-2,3.12,1.35
2025-05-22,French Open,Romero Gormaz L. (27),Sharma A.,2,0,7-65 6-2,2.19,1.65
2025-05-22,French Open,Wang X. (29),Maristany Zuleta De Reales G.,2,0,7-68 6-3,1.66,2.16
2025-05-23,Strasbourg,Samsonova L. (8),Collins D.,2,0,6-4 6-2,2.48,1.53
2025-05-23,Strasbourg,Rybakina E. (4),Haddad Maia B. (9),2,1,7-67 1-6 6-2,1.26,3.88
2025-05-23,Rabat,Cristian J.,Osorio C. (2),2,1,66-7 6-4 6-4,1.86,1.93
2025-05-23,Rabat,Joint M.,Tomljanovic A.,1,0,6-4,1.54,2.43
2025-05-23,Kursumlijska Banja 5 ITF,Charaeva A. (3),Karatancheva L. (8),2,1,7-5 3-6 6-3,1.61,2.17
2025-05-23,Kursumlijska Banja 5 ITF,Kostovic T.,Siskova A.,2,0,6-4 6-3,2.07,1.68
2025-05-23,Kursumlijska Banja 5 ITF,McNally C. (5),Bara I. (2),2,0,6-2 6-3,1.18,4.34
2025-05-23,Kursumlijska Banja 5 ITF,Kulambayeva Z. (7),Curmi F.,2,1,6-4 2-6 6-2,2.12,1.65
2025-05-23,Pelham ITF,Ma L. (7),Okalova M.,2,1,3-6 7-63 6-3,1.82,1.90
2025-05-23,Pelham ITF,Herrero Linana A.,Hu V. (6),2,1,4-6 6-3 6-3,1.36,2.97
2025-05-23,Pelham ITF,Lee G.,Hule P. (5),2,0,6-2 6-2,1.62,2.16
2025-05-23,Pelham ITF,Anderson R. (8),Sahdiieva A.,2,0,6-4 6-4,1.27,3.47
2025-05-23,Portoroz ITF,Werner C.,Ce G.,2,0,6-1 6-2,1.25,3.59
2025-05-23,Portoroz ITF,Oliynykova O. (8),Hruncakova V. (1),2,1,65-7 6-4 6-1,1.41,2.71
2025-05-23,Portoroz ITF,Ortenzi J. (3),Buyukakcay C.,2,0,6-3 7-65,1.33,2.97
2025-05-23,Portoroz ITF,Rinaldo Persson K.,Toth A.,2,0,6-2 7-68,2.44,1.47
2025-05-23,Andong ITF,Matsuda M.,Lee Y.,2,0,7-63 6-3,1.50,2.43
2025-05-23,Andong ITF,Ma Y. (2),Shimizu E.,2,0,6-3 6-2,1.56,2.28
2025-05-23,Andong ITF,Tjen J.,Park S. (5),2,0,6-0 6-1,1.24,3.68
2025-05-23,Andong ITF,You X.,Back D. (6),2,1,4-6 6-1 6-4,1.71,2.02
2025-05-23,Bol 2 ITF,Pedone G. (1),Helgo M.,2,1,4-6 6-4 7-64,1.53,2.20
2025-05-23,Bol 2 ITF,Craciun G. (6),Lahey A.,2,0,6-4 6-3,1.40,2.64
2025-05-23,Bol 2 ITF,Gasanova A. (3),Hobgarski K. (5),2,0,6-2 6-2,1.73,1.98
2025-05-23,Orlando 6 ITF,Plekhanova D. (5),Bhatia R. (3),2,1,6-3 610-7 6-3,1.79,1.91
2025-05-23,Orlando 6 ITF,Scott K. (2),Ekstrand M. (6),2,1,2-6 7-5 6-2,1.80,1.92
2025-05-23,Orlando 6 ITF,Payne B.,Snells J.,2,1,6-2 4-6 6-2,1.31,3.20
2025-05-23,Orlando 6 ITF,Duerst J. (1),Zamarripa A.,2,0,7-5 6-1,1.63,2.16
2025-05-23,Santo Domingo 3 ITF,Jokic K. (9),Allen V.,2,0,7-69 6-2,1.34,3.02
2025-05-23,Santo Domingo 3 ITF,Arakawa H. (4),Van De Peer V. (12),2,1,6-1 4-6 6-3,1.72,2.00
2025-05-23,Santo Domingo 3 ITF,Pedretti T. (7),Tona M. (3),2,1,6-3 5-7 6-2,1.51,2.42
2025-05-23,Santo Domingo 3 ITF,Papamichail D. (1),Pace F. (10),2,0,6-3 6-2,1.36,2.89
2025-05-23,UTR Pro Tennis Series 5,Alexandrova R.,Iancu A.,2,0,6-4 6-1,1.47,2.43
2025-05-23,UTR Pro Tennis Series 5,Velikova D.,Pire F.,2,0,6-1 6-1,,
2025-05-23,UTR Pro Tennis Series 5,Chramcova V.,Molchanova O.,2,0,6-1 6-3,1.11,5.25
2025-05-23,UTR Pro Tennis Series 5,Karatancheva A.,Coreisa R.,2,1,2-6 7-61 6-1,,
2025-05-23,UTR Pro Tennis Series 5,Shoshyna D.,Nanova G.,2,0,6-1 6-0,1.01,10.33
2025-05-23,UTR Pro Tennis Series 5,Kulikova A.,Cisovska R.,2,1,3-6 6-4 6-4,1.03,8.00
2025-05-23,UTR Pro Tennis Series 5,Czajka A.,Perhacova T.,2,0,7-5 6-2,1.40,2.62
2025-05-23,UTR Pro Tennis Series 5,Stevanovic A.,Mateva A.,2,0,7-5 7-5,1.56,2.22
2025-05-23,UTR Pro Tennis Series 5,Grammatikopoulou V.,Dunda K.,2,0,6-0 6-2,1.01,10.33
2025-05-23,UTR Pro Tennis Series 5,Toneva E.,Mihaylova G.,2,0,6-2 7-62,,
2025-05-23,UTR Pro Tennis Series 5,Damaskova K.,Krymlova M.,2,1,6-1 2-6 6-4,1.13,4.70
2025-05-23,UTR Pro Tennis Series 5,Milutinovic E.,Lazarova V.,2,0,6-0 7-5,,
2025-05-23,UTR Pro Tennis Series 5,Radulova Y.,Lazarova V.,2,1,6-2 4-6 6-4,1.73,1.90
2025-05-23,Estepona ITF,Karunaratne A.,Burdina E.,2,1,3-6 6-3 6-4,1.81,1.88
2025-05-23,Estepona ITF,Gillan A.,Wobker I.,2,1,6-0 5-7 6-3,,
2025-05-23,Estepona ITF,Stoiber R. (6),Vlasselaer C. (3),2,0,6-4 6-4,1.51,2.41
2025-05-23,Estepona ITF,Weckerle M.,Bouzo Zanotti N.,2,1,6-3 2-6 7-5,1.50,2.42
2025-05-23,Fukui ITF,Mushika M. (4),Nishino N.,2,0,6-3 6-3,1.41,2.69
2025-05-23,Fukui ITF,Kobayashi H. (3),Noguchi S.,2,0,6-3 7-5,2.52,1.47
2025-05-23,Fukui ITF,Kinoshita H. (2),Miyamoto A. (6),2,1,3-6 6-4 6-4,1.31,3.20
2025-05-23,Fukui ITF,Tsujioka S.,Koyama H.,2,0,6-3 6-1,1.18,4.24
2025-05-23,Maanshan 4 ITF,Zhang J.,Liu F. (2),2,1,6-2 2-6 7-67,2.82,1.38
